,DateTime,Tmax(C),Tmin(C),RHmean(%),Rain(mm),Usage(kWh)
392,2018-04-14 08:00:00,12.2,11.3,0.63,0.0,0.05
393,2018-04-14 09:00:00,11.4,11.0,0.63,0.0,0.46
394,2018-04-14 10:00:00,11.1,9.8,0.67,0.0,0.03
395,2018-04-14 11:00:00,10.1,9.2,0.72,0.0,0.06
396,2018-04-14 12:00:00,9.9,9.2,0.72,0.0,0.03
397,2018-04-14 13:00:00,9.4,8.6,0.75,0.0,0.04
398,2018-04-14 14:00:00,8.7,7.7,0.79,0.0,0.06
399,2018-04-14 15:00:00,7.9,7.3,0.83,0.0,0.44
400,2018-04-14 16:00:00,7.4,7.0,0.86,0.0,0.11000000000000001
401,2018-04-14 17:00:00,7.6,7.2,0.86,0.0,0.07
402,2018-04-14 18:00:00,7.9,7.3,0.85,0.0,0.03
403,2018-04-14 19:00:00,7.9,7.4,0.88,0.0,0.05
404,2018-04-14 20:00:00,9.5,7.5,0.9,0.0,0.05
405,2018-04-14 21:00:00,11.5,9.5,0.85,0.0,0.45
406,2018-04-14 22:00:00,15.8,11.5,0.66,0.0,0.05
407,2018-04-14 23:00:00,17.4,15.8,0.54,0.0,0.04
408,2018-04-15 00:00:00,20.2,17.1,0.48,0.0,0.04
409,2018-04-15 01:00:00,20.2,16.5,0.52,0.0,0.05
410,2018-04-15 02:00:00,16.5,15.6,0.59,0.0,0.46
411,2018-04-15 03:00:00,16.2,15.5,0.61,0.0,0.04
412,2018-04-15 04:00:00,16.3,14.2,0.62,0.0,0.05
413,2018-04-15 05:00:00,15.0,14.1,0.67,0.0,0.03
414,2018-04-15 06:00:00,15.2,14.8,0.73,0.0,0.05
415,2018-04-15 07:00:00,15.3,15.0,0.78,0.0,0.05
416,2018-04-15 08:00:00,15.3,15.0,0.8,0.0,0.43
417,2018-04-15 09:00:00,15.5,15.2,0.81,0.0,0.05
418,2018-04-15 10:00:00,15.6,15.4,0.82,0.0,0.05
419,2018-04-15 11:00:00,16.7,15.5,0.79,0.0,0.03
420,2018-04-15 12:00:00,17.1,16.6,0.76,0.0,0.06
421,2018-04-15 13:00:00,17.2,16.9,0.75,0.0,0.26
422,2018-04-15 14:00:00,17.1,16.3,0.8,0.0,0.23
423,2018-04-15 15:00:00,16.4,15.5,0.87,1.2,0.05
424,2018-04-15 16:00:00,15.6,15.3,0.92,4.4,0.04
425,2018-04-15 17:00:00,15.6,15.3,0.94,2.0,0.04
426,2018-04-15 18:00:00,15.7,15.5,0.94,0.6,0.06
427,2018-04-15 19:00:00,16.3,15.6,0.94,1.4,0.46
428,2018-04-15 20:00:00,15.8,15.0,0.88,1.0,0.04
429,2018-04-15 21:00:00,15.6,14.9,0.89,0.0,0.05
430,2018-04-15 22:00:00,17.5,15.6,0.84,0.0,0.03
431,2018-04-15 23:00:00,18.1,17.1,0.79,0.0,0.05
432,2018-04-16 00:00:00,17.3,16.2,0.87,0.2,0.05
433,2018-04-16 01:00:00,18.4,16.3,0.84,0.0,0.44
434,2018-04-16 02:00:00,19.6,18.4,0.71,0.0,0.11000000000000001
435,2018-04-16 03:00:00,19.9,19.5,0.6,0.0,0.06
436,2018-04-16 04:00:00,19.6,18.7,0.59,0.0,0.04
437,2018-04-16 05:00:00,18.8,17.2,0.6,0.0,0.04
438,2018-04-16 06:00:00,17.2,16.6,0.63,0.0,0.05
439,2018-04-16 07:00:00,16.7,16.4,0.59,0.0,0.38
440,2018-04-16 08:00:00,16.9,16.5,0.49,0.0,0.05
441,2018-04-16 09:00:00,16.7,16.2,0.48,0.0,0.05
442,2018-04-16 10:00:00,16.4,15.5,0.52,0.0,0.03
443,2018-04-16 11:00:00,15.7,14.9,0.61,0.0,0.06
444,2018-04-16 12:00:00,15.7,14.9,0.54,0.0,0.47000000000000003
445,2018-04-16 13:00:00,15.6,15.1,0.58,0.0,0.04
446,2018-04-16 14:00:00,15.6,15.0,0.64,0.0,0.06
447,2018-04-16 15:00:00,15.6,15.3,0.63,0.0,0.03
448,2018-04-16 16:00:00,15.5,15.1,0.66,0.0,0.06
449,2018-04-16 17:00:00,15.8,15.5,0.64,0.0,0.03
450,2018-04-16 18:00:00,15.9,15.6,0.69,0.0,0.45999999999999996
451,2018-04-16 19:00:00,16.6,15.8,0.76,0.0,0.05
452,2018-04-16 20:00:00,17.2,16.6,0.79,0.0,0.03
453,2018-04-16 21:00:00,17.5,17.1,0.79,0.0,0.06
454,2018-04-16 22:00:00,18.9,17.5,0.75,0.0,0.04
455,2018-04-16 23:00:00,19.8,18.0,0.76,0.0,0.04
456,2018-04-17 00:00:00,20.0,19.1,0.75,0.0,0.49
457,2018-04-17 01:00:00,19.7,19.1,0.76,0.0,0.02
458,2018-04-17 02:00:00,19.3,19.0,0.77,0.0,0.06
459,2018-04-17 03:00:00,19.1,17.9,0.8,0.0,0.05
460,2018-04-17 04:00:00,18.6,17.7,0.72,0.0,0.03
461,2018-04-17 05:00:00,18.0,17.2,0.72,0.0,0.06
462,2018-04-17 06:00:00,17.2,16.8,0.71,0.0,0.46
463,2018-04-17 07:00:00,16.9,16.3,0.72,0.0,0.04
464,2018-04-17 08:00:00,16.4,16.1,0.72,0.0,0.05
465,2018-04-17 09:00:00,16.1,15.6,0.67,0.0,0.03
466,2018-04-17 10:00:00,15.7,15.5,0.66,0.0,0.05
467,2018-04-17 11:00:00,15.6,15.4,0.62,0.0,0.05
468,2018-04-17 12:00:00,15.5,15.3,0.62,0.0,0.39
469,2018-04-17 13:00:00,15.5,15.3,0.64,0.0,0.12
470,2018-04-17 14:00:00,15.8,15.5,0.63,0.0,0.08
471,2018-04-17 15:00:00,15.8,15.2,0.62,0.0,0.03
472,2018-04-17 16:00:00,15.2,15.0,0.64,0.0,0.04
473,2018-04-17 17:00:00,15.1,14.4,0.65,0.0,0.13
474,2018-04-17 18:00:00,14.4,13.4,0.63,0.0,0.33999999999999997
475,2018-04-17 19:00:00,13.7,13.3,0.55,0.0,0.03
476,2018-04-17 20:00:00,14.3,13.3,0.46,0.0,0.06
477,2018-04-17 21:00:00,14.3,13.7,0.45,0.0,0.04
478,2018-04-17 22:00:00,14.3,14.1,0.45,0.0,0.05
479,2018-04-17 23:00:00,14.5,13.9,0.43,0.0,0.45999999999999996
480,2018-04-18 00:00:00,15.2,14.4,0.44,0.0,0.03
481,2018-04-18 01:00:00,18.8,15.0,0.39,0.0,0.05
482,2018-04-18 02:00:00,18.3,15.4,0.46,0.0,0.04
483,2018-04-18 03:00:00,15.8,14.2,0.58,0.0,0.04
484,2018-04-18 04:00:00,15.1,13.7,0.59,0.0,0.06
485,2018-04-18 05:00:00,13.8,12.0,0.67,0.4,0.44
486,2018-04-18 06:00:00,12.1,10.7,0.77,0.0,0.06
487,2018-04-18 07:00:00,10.7,9.5,0.82,0.0,0.05
488,2018-04-18 08:00:00,9.6,9.3,0.83,0.0,0.03
489,2018-04-18 09:00:00,9.6,9.1,0.82,0.0,0.05
490,2018-04-18 10:00:00,9.3,8.5,0.84,0.0,0.04
491,2018-04-18 11:00:00,9.8,8.6,0.88,0.0,0.45
492,2018-04-18 12:00:00,10.1,9.4,0.89,0.0,0.06
493,2018-04-18 13:00:00,10.0,9.3,0.88,0.0,0.03
494,2018-04-18 14:00:00,9.7,9.3,0.89,0.0,0.05
495,2018-04-18 15:00:00,10.0,9.6,0.87,0.0,0.06
496,2018-04-18 16:00:00,10.3,9.8,0.86,0.0,0.11
497,2018-04-18 17:00:00,9.9,9.4,0.81,0.0,0.43
498,2018-04-18 18:00:00,9.5,9.2,0.82,0.0,0.08
499,2018-04-18 19:00:00,9.6,9.3,0.82,0.0,0.04
500,2018-04-18 20:00:00,11.3,9.6,0.79,0.0,0.03
501,2018-04-18 21:00:00,13.1,11.2,0.74,0.0,0.06
502,2018-04-18 22:00:00,16.0,13.1,0.67,0.0,0.43
503,2018-04-18 23:00:00,18.1,16.0,0.6,0.0,0.03
504,2018-04-19 00:00:00,18.5,17.8,0.57,0.0,0.06
505,2018-04-19 01:00:00,18.7,18.1,0.53,0.0,0.02
506,2018-04-19 02:00:00,18.5,17.9,0.55,0.0,0.06
507,2018-04-19 03:00:00,18.2,17.8,0.6,0.0,0.2
508,2018-04-19 04:00:00,18.2,17.4,0.62,0.0,0.25
509,2018-04-19 05:00:00,17.4,15.8,0.72,0.0,0.05
510,2018-04-19 06:00:00,16.0,15.6,0.75,0.0,0.04
511,2018-04-19 07:00:00,16.4,15.6,0.66,0.0,0.04
512,2018-04-19 08:00:00,16.4,15.6,0.7,0.0,0.05
513,2018-04-19 09:00:00,16.0,15.6,0.71,0.0,0.43
514,2018-04-19 10:00:00,16.1,15.7,0.69,0.0,0.04
515,2018-04-19 11:00:00,15.9,15.4,0.72,0.0,0.06
516,2018-04-19 12:00:00,16.2,15.4,0.58,0.0,0.02
517,2018-04-19 13:00:00,16.2,15.8,0.54,0.0,0.05
518,2018-04-19 14:00:00,16.0,15.8,0.57,0.0,0.46
519,2018-04-19 15:00:00,15.9,15.7,0.6,0.0,0.03
520,2018-04-19 16:00:00,15.9,15.5,0.63,0.0,0.06
521,2018-04-19 17:00:00,15.6,15.4,0.7,0.0,0.04
522,2018-04-19 18:00:00,15.6,15.3,0.74,0.0,0.04
523,2018-04-19 19:00:00,15.6,15.4,0.74,0.0,0.06
524,2018-04-19 20:00:00,15.8,15.3,0.72,0.0,0.44
525,2018-04-19 21:00:00,16.7,15.7,0.65,0.0,0.05
526,2018-04-19 22:00:00,18.2,16.6,0.62,0.0,0.09
527,2018-04-19 23:00:00,19.1,18.1,0.57,0.0,0.08
528,2018-04-20 00:00:00,19.2,18.9,0.58,0.0,0.04
529,2018-04-20 01:00:00,19.5,19.1,0.58,0.0,0.06
530,2018-04-20 02:00:00,19.4,19.0,0.58,0.0,0.44
531,2018-04-20 03:00:00,19.7,18.9,0.58,0.0,0.06
532,2018-04-20 04:00:00,19.0,18.4,0.63,0.0,0.04
533,2018-04-20 05:00:00,18.5,17.0,0.68,0.0,0.04
534,2018-04-20 06:00:00,17.0,16.7,0.73,0.0,0.06
535,2018-04-20 07:00:00,16.8,16.6,0.74,0.0,0.04
536,2018-04-20 08:00:00,16.7,16.6,0.75,0.0,0.43
537,2018-04-20 09:00:00,16.6,16.1,0.75,0.0,0.06
538,2018-04-20 10:00:00,16.3,15.8,0.76,0.0,0.03
539,2018-04-20 11:00:00,16.4,15.8,0.75,0.0,0.06
540,2018-04-20 12:00:00,16.7,16.3,0.71,0.0,0.05
541,2018-04-20 13:00:00,16.6,16.1,0.69,0.0,0.39
542,2018-04-20 14:00:00,16.6,16.4,0.63,0.0,0.06
543,2018-04-20 15:00:00,16.4,16.1,0.65,0.0,0.03
544,2018-04-20 16:00:00,16.1,15.6,0.65,0.0,0.05
545,2018-04-20 17:00:00,15.7,15.4,0.67,0.0,0.05
546,2018-04-20 18:00:00,15.6,15.4,0.7,0.0,0.03
547,2018-04-20 19:00:00,15.6,15.4,0.72,0.0,0.48
548,2018-04-20 20:00:00,15.6,15.5,0.74,0.0,0.03
549,2018-04-20 21:00:00,16.7,15.5,0.71,0.0,0.05
550,2018-04-20 22:00:00,17.8,16.7,0.65,0.0,0.06
551,2018-04-20 23:00:00,18.6,17.8,0.62,0.0,0.03
552,2018-04-21 00:00:00,19.0,18.5,0.6,0.0,0.06
553,2018-04-21 01:00:00,19.4,18.9,0.57,0.0,0.43000000000000005
554,2018-04-21 02:00:00,19.4,18.8,0.57,0.0,0.04
555,2018-04-21 03:00:00,19.3,18.2,0.57,0.0,0.06
556,2018-04-21 04:00:00,18.7,18.0,0.59,0.0,0.05
557,2018-04-21 05:00:00,18.0,16.5,0.64,0.0,0.09
558,2018-04-21 06:00:00,16.6,16.1,0.68,0.0,0.45999999999999996
559,2018-04-21 07:00:00,16.3,16.1,0.66,0.0,0.02
560,2018-04-21 08:00:00,16.1,15.8,0.69,0.0,0.07
561,2018-04-21 09:00:00,16.0,15.8,0.71,0.0,0.03
562,2018-04-21 10:00:00,16.1,15.6,0.7,0.0,0.05
563,2018-04-21 11:00:00,16.3,16.0,0.64,0.0,0.05
564,2018-04-21 12:00:00,16.3,12.9,0.73,0.4,0.44
565,2018-04-21 13:00:00,13.0,11.3,0.82,0.2,0.06
566,2018-04-21 14:00:00,11.3,10.3,0.83,1.0,0.03
567,2018-04-21 15:00:00,10.4,10.2,0.81,0.0,0.05
568,2018-04-21 16:00:00,10.5,9.8,0.83,0.8,0.05
569,2018-04-21 17:00:00,10.8,9.7,0.81,0.0,0.04
570,2018-04-21 18:00:00,11.3,10.7,0.76,0.0,0.47
571,2018-04-21 19:00:00,11.1,10.6,0.78,0.0,0.03
572,2018-04-21 20:00:00,12.0,11.0,0.68,0.2,0.06
573,2018-04-21 21:00:00,12.8,12.0,0.68,0.0,0.05
574,2018-04-21 22:00:00,13.8,12.4,0.64,0.0,0.03
575,2018-04-21 23:00:00,14.9,13.2,0.6,0.0,0.06
576,2018-04-22 00:00:00,15.5,14.4,0.57,0.0,0.44
577,2018-04-22 01:00:00,15.4,13.9,0.56,0.0,0.05
578,2018-04-22 02:00:00,15.6,15.2,0.52,0.0,0.05
579,2018-04-22 03:00:00,16.5,15.5,0.49,0.0,0.03
580,2018-04-22 04:00:00,17.7,15.8,0.48,0.0,0.06
581,2018-04-22 05:00:00,16.1,12.7,0.62,0.0,0.03
582,2018-04-22 06:00:00,12.9,12.2,0.65,0.0,0.44000000000000006
583,2018-04-22 07:00:00,12.5,12.2,0.71,0.0,0.06
584,2018-04-22 08:00:00,12.8,12.5,0.75,0.0,0.03
585,2018-04-22 09:00:00,13.1,12.8,0.77,0.0,0.06
586,2018-04-22 10:00:00,13.1,12.8,0.78,0.0,0.04
587,2018-04-22 11:00:00,12.8,12.5,0.79,0.0,0.04
588,2018-04-22 12:00:00,12.5,12.1,0.81,0.0,0.49
589,2018-04-22 13:00:00,12.2,11.9,0.82,0.0,0.08
590,2018-04-22 14:00:00,12.0,11.5,0.81,0.0,0.02
591,2018-04-22 15:00:00,11.6,11.1,0.82,0.0,0.05
592,2018-04-22 16:00:00,11.2,10.6,0.84,0.0,0.04
593,2018-04-22 17:00:00,11.0,10.0,0.85,0.0,0.44
594,2018-04-22 18:00:00,10.3,9.8,0.89,0.0,0.02
595,2018-04-22 19:00:00,10.0,9.8,0.89,0.0,0.06
596,2018-04-22 20:00:00,11.2,9.8,0.88,0.0,0.04
597,2018-04-22 21:00:00,14.0,11.2,0.81,0.0,0.04
598,2018-04-22 22:00:00,15.2,13.6,0.7,0.0,0.06
599,2018-04-22 23:00:00,19.0,15.2,0.61,0.0,0.45
600,2018-04-23 00:00:00,19.6,17.8,0.56,0.0,0.04
601,2018-04-23 01:00:00,20.3,18.1,0.54,0.0,0.06
602,2018-04-23 02:00:00,19.7,17.3,0.49,0.0,0.02
603,2018-04-23 03:00:00,17.3,15.9,0.66,0.0,0.06
604,2018-04-23 04:00:00,16.2,15.7,0.67,0.0,0.31
605,2018-04-23 05:00:00,15.7,13.6,0.71,0.0,0.15000000000000002
606,2018-04-23 06:00:00,13.6,12.6,0.75,0.0,0.05
607,2018-04-23 07:00:00,12.6,12.1,0.77,0.0,0.04
608,2018-04-23 08:00:00,13.2,12.0,0.79,0.0,0.04
609,2018-04-23 09:00:00,13.2,12.8,0.8,0.0,0.05
610,2018-04-23 10:00:00,12.9,12.3,0.81,0.0,0.45999999999999996
611,2018-04-23 11:00:00,12.7,12.4,0.81,0.0,0.05
612,2018-04-23 12:00:00,13.0,12.3,0.82,0.0,0.05
613,2018-04-23 13:00:00,13.4,13.0,0.81,0.0,0.03
614,2018-04-23 14:00:00,13.9,13.3,0.79,0.0,0.06
615,2018-04-23 15:00:00,14.0,13.7,0.75,0.0,0.04
616,2018-04-23 16:00:00,14.0,13.6,0.76,0.0,0.45
617,2018-04-23 17:00:00,13.7,13.5,0.76,0.0,0.06
618,2018-04-23 18:00:00,13.6,13.3,0.75,0.0,0.03
619,2018-04-23 19:00:00,13.6,13.3,0.7,0.0,0.05
620,2018-04-23 20:00:00,13.7,13.4,0.69,0.0,0.08
621,2018-04-23 21:00:00,15.0,13.6,0.66,0.0,0.08
622,2018-04-23 22:00:00,16.0,15.0,0.62,0.0,0.46
623,2018-04-23 23:00:00,17.5,15.9,0.59,0.0,0.04
624,2018-04-24 00:00:00,17.7,17.1,0.55,0.0,0.04
625,2018-04-24 01:00:00,18.7,17.3,0.54,0.0,0.05
626,2018-04-24 02:00:00,17.4,16.4,0.61,0.0,0.03
627,2018-04-24 03:00:00,17.8,17.0,0.59,0.0,0.05
628,2018-04-24 04:00:00,17.4,16.3,0.59,0.0,0.47
629,2018-04-24 05:00:00,16.6,15.0,0.65,0.0,0.02
630,2018-04-24 06:00:00,15.1,14.8,0.71,0.0,0.06
631,2018-04-24 07:00:00,14.9,13.9,0.8,0.0,0.05
632,2018-04-24 08:00:00,13.9,13.3,0.79,0.0,0.03
633,2018-04-24 09:00:00,13.4,12.8,0.78,0.0,0.37
634,2018-04-24 10:00:00,13.0,12.4,0.77,0.0,0.07
635,2018-04-24 11:00:00,12.5,12.2,0.77,0.0,0.04
636,2018-04-24 12:00:00,12.4,12.0,0.81,0.0,0.06
637,2018-04-24 13:00:00,12.0,10.9,0.85,0.0,0.03
638,2018-04-24 14:00:00,10.9,10.4,0.88,0.0,0.04
639,2018-04-24 15:00:00,10.6,10.3,0.9,0.0,0.5
640,2018-04-24 16:00:00,10.4,10.1,0.91,0.0,0.02
641,2018-04-24 17:00:00,10.4,9.9,0.92,0.0,0.06
642,2018-04-24 18:00:00,10.2,9.8,0.93,0.0,0.04
643,2018-04-24 19:00:00,10.3,9.6,0.92,0.0,0.03
644,2018-04-24 20:00:00,11.2,9.8,0.91,0.0,0.06
645,2018-04-24 21:00:00,13.3,11.1,0.84,0.0,0.46
646,2018-04-24 22:00:00,16.1,13.3,0.76,0.0,0.05
647,2018-04-24 23:00:00,16.9,16.0,0.71,0.0,0.06
648,2018-04-25 00:00:00,18.5,16.8,0.65,0.0,0.02
649,2018-04-25 01:00:00,20.2,18.5,0.54,0.0,0.06
650,2018-04-25 02:00:00,20.1,18.8,0.53,0.0,0.05
651,2018-04-25 03:00:00,19.6,18.5,0.51,0.0,0.4
652,2018-04-25 04:00:00,19.1,18.2,0.59,0.0,0.11
653,2018-04-25 05:00:00,18.2,15.8,0.67,0.0,0.08
654,2018-04-25 06:00:00,15.8,14.5,0.75,0.0,0.03
655,2018-04-25 07:00:00,14.6,14.0,0.76,0.0,0.05
656,2018-04-25 08:00:00,14.6,13.8,0.77,0.0,0.48
657,2018-04-25 09:00:00,14.1,13.5,0.78,0.0,0.04
658,2018-04-25 10:00:00,13.6,13.0,0.82,0.0,0.05
659,2018-04-25 11:00:00,13.3,13.0,0.81,0.0,0.03
660,2018-04-25 12:00:00,13.3,12.8,0.82,0.0,0.05
661,2018-04-25 13:00:00,13.8,13.1,0.81,0.0,0.05
662,2018-04-25 14:00:00,13.9,13.6,0.81,0.0,0.41000000000000003
663,2018-04-25 15:00:00,13.9,13.7,0.81,0.0,0.05
664,2018-04-25 16:00:00,13.7,13.4,0.82,0.0,0.04
665,2018-04-25 17:00:00,13.7,13.4,0.83,0.0,0.04
666,2018-04-25 18:00:00,13.7,13.4,0.84,0.0,0.05
667,2018-04-25 19:00:00,13.6,13.3,0.84,0.0,0.12
668,2018-04-25 20:00:00,13.8,13.4,0.84,0.0,0.33
669,2018-04-25 21:00:00,14.4,13.7,0.81,0.0,0.05
670,2018-04-25 22:00:00,17.4,14.3,0.72,0.0,0.03
671,2018-04-25 23:00:00,18.3,17.4,0.66,0.0,0.05
672,2018-04-26 00:00:00,20.3,18.2,0.61,0.0,0.04
673,2018-04-26 01:00:00,21.5,20.1,0.55,0.0,0.42
674,2018-04-26 02:00:00,20.9,20.0,0.56,0.0,0.05
675,2018-04-26 03:00:00,20.1,19.4,0.56,0.0,0.04
676,2018-04-26 04:00:00,19.4,18.2,0.6,0.0,0.04
677,2018-04-26 05:00:00,18.3,16.1,0.67,0.0,0.05
678,2018-04-26 06:00:00,16.1,15.2,0.72,0.0,0.46
679,2018-04-26 07:00:00,15.3,14.7,0.78,0.0,0.05
680,2018-04-26 08:00:00,14.7,14.5,0.83,0.0,0.06
681,2018-04-26 09:00:00,14.5,13.9,0.85,0.0,0.02
682,2018-04-26 10:00:00,14.0,13.4,0.88,0.0,0.12
683,2018-04-26 11:00:00,13.6,13.1,0.88,0.0,0.07
684,2018-04-26 12:00:00,13.1,12.8,0.89,0.0,0.47000000000000003
685,2018-04-26 13:00:00,13.1,12.9,0.88,0.0,0.05
686,2018-04-26 14:00:00,13.2,12.8,0.88,0.0,0.05
687,2018-04-26 15:00:00,13.6,13.0,0.87,0.0,0.03
688,2018-04-26 16:00:00,13.7,13.4,0.87,0.0,0.07
689,2018-04-26 17:00:00,14.1,13.7,0.86,0.0,0.04
690,2018-04-26 18:00:00,14.9,14.1,0.84,0.0,0.33999999999999997
691,2018-04-26 19:00:00,14.9,14.7,0.83,0.0,0.17
692,2018-04-26 20:00:00,14.9,14.7,0.8,0.0,0.03
693,2018-04-26 21:00:00,15.1,14.8,0.79,0.0,0.06
694,2018-04-26 22:00:00,15.5,15.0,0.76,0.0,0.05
695,2018-04-26 23:00:00,15.4,15.2,0.75,0.0,0.03
696,2018-04-27 00:00:00,15.9,15.2,0.74,0.0,0.38
697,2018-04-27 01:00:00,17.7,15.6,0.7,0.0,0.07
698,2018-04-27 02:00:00,17.2,16.1,0.71,0.0,0.03
699,2018-04-27 03:00:00,16.7,16.1,0.67,0.0,0.06
700,2018-04-27 04:00:00,16.7,16.1,0.68,0.0,0.04
701,2018-04-27 05:00:00,16.2,15.6,0.72,0.0,0.04
702,2018-04-27 06:00:00,15.6,15.4,0.74,0.0,0.48
703,2018-04-27 07:00:00,15.7,15.5,0.72,0.0,0.04
704,2018-04-27 08:00:00,15.7,15.3,0.72,0.0,0.04
705,2018-04-27 09:00:00,15.6,15.3,0.73,0.0,0.05
706,2018-04-27 10:00:00,15.6,15.5,0.69,0.0,0.03
707,2018-04-27 11:00:00,15.6,15.2,0.71,0.0,0.05
708,2018-04-27 12:00:00,15.5,15.2,0.69,0.0,0.48
709,2018-04-27 13:00:00,15.8,15.5,0.69,0.0,0.03
710,2018-04-27 14:00:00,15.8,15.5,0.74,0.0,0.1
711,2018-04-27 15:00:00,15.8,15.5,0.73,0.0,0.08
712,2018-04-27 16:00:00,15.8,15.6,0.73,0.0,0.03
713,2018-04-27 17:00:00,15.7,15.3,0.71,0.0,0.04
714,2018-04-27 18:00:00,15.6,15.5,0.65,0.0,0.4
715,2018-04-27 19:00:00,15.6,14.6,0.7,0.0,0.06
716,2018-04-27 20:00:00,14.9,14.5,0.7,0.0,0.03
717,2018-04-27 21:00:00,15.9,14.8,0.7,0.0,0.32999999999999996
718,2018-04-27 22:00:00,16.0,15.6,0.73,0.0,0.5700000000000001
719,2018-04-27 23:00:00,16.7,15.8,0.7,0.0,0.4
720,2018-04-28 00:00:00,17.6,16.7,0.67,0.0,0.1
721,2018-04-28 01:00:00,17.2,16.3,0.72,0.0,0.04
722,2018-04-28 02:00:00,19.1,17.2,0.63,0.0,0.07
723,2018-04-28 03:00:00,18.5,17.4,0.68,0.0,0.43
724,2018-04-28 04:00:00,17.4,16.4,0.73,0.0,0.07
725,2018-04-28 05:00:00,16.4,15.6,0.76,0.0,0.05
726,2018-04-28 06:00:00,15.6,14.5,0.85,0.0,0.08
727,2018-04-28 07:00:00,14.5,14.1,0.9,0.2,0.02
728,2018-04-28 08:00:00,14.2,14.0,0.92,0.2,0.11
729,2018-04-28 09:00:00,14.2,13.9,0.93,0.0,1.82
730,2018-04-28 10:00:00,14.7,14.1,0.93,0.4,0.19
731,2018-04-28 11:00:00,14.9,14.6,0.9,0.2,0.41000000000000003
732,2018-04-28 12:00:00,14.7,14.2,0.91,1.2,0.49
733,2018-04-28 13:00:00,14.3,14.1,0.92,1.6,0.64
734,2018-04-28 14:00:00,14.2,14.1,0.94,1.8,0.43
735,2018-04-28 15:00:00,14.2,14.0,0.94,0.6,2.17
736,2018-04-28 16:00:00,14.1,13.9,0.95,0.0,2.22
737,2018-04-28 17:00:00,14.1,13.9,0.95,0.0,2.4400000000000004
738,2018-04-28 18:00:00,13.9,13.7,0.96,0.0,2.38
739,2018-04-28 19:00:00,14.0,13.8,0.96,0.0,0.44
740,2018-04-28 20:00:00,14.1,13.7,0.96,0.2,0.19
741,2018-04-28 21:00:00,14.9,14.0,0.96,0.4,0.32
742,2018-04-28 22:00:00,15.3,14.7,0.95,0.2,0.2
743,2018-04-28 23:00:00,16.6,15.3,0.94,0.8,0.07
744,2018-04-29 00:00:00,17.7,16.2,0.9,0.0,0.21
745,2018-04-29 01:00:00,17.1,15.4,0.84,0.0,0.26
746,2018-04-29 02:00:00,15.4,13.9,0.9,0.0,0.05
747,2018-04-29 03:00:00,13.9,13.3,0.92,0.0,0.05
748,2018-04-29 04:00:00,13.4,13.1,0.93,0.0,0.08
749,2018-04-29 05:00:00,13.1,12.9,0.94,0.0,0.39
750,2018-04-29 06:00:00,13.1,12.9,0.93,0.0,0.07
751,2018-04-29 07:00:00,13.2,13.1,0.92,0.0,0.05
752,2018-04-29 08:00:00,13.2,13.1,0.92,0.0,1.44
753,2018-04-29 09:00:00,13.1,13.1,0.93,0.0,1.1
754,2018-04-29 10:00:00,13.2,13.0,0.93,0.0,0.15
755,2018-04-29 11:00:00,13.1,13.0,0.94,0.0,1.6800000000000002
756,2018-04-29 12:00:00,13.0,12.8,0.95,0.0,1.6
757,2018-04-29 13:00:00,12.9,12.8,0.96,0.0,0.54
758,2018-04-29 14:00:00,12.9,12.8,0.96,0.0,0.07
759,2018-04-29 15:00:00,12.9,12.7,0.96,0.0,0.48000000000000004
760,2018-04-29 16:00:00,12.8,12.6,0.96,0.0,1.58
761,2018-04-29 17:00:00,12.9,12.8,0.96,0.0,1.74
762,2018-04-29 18:00:00,13.0,12.8,0.97,0.0,1.74
763,2018-04-29 19:00:00,13.1,12.9,0.97,0.0,0.94
764,2018-04-29 20:00:00,13.3,13.0,0.97,0.0,0.09
765,2018-04-29 21:00:00,13.5,13.2,0.97,0.0,1.4300000000000002
766,2018-04-29 22:00:00,13.3,13.1,0.97,0.2,2.36
767,2018-04-29 23:00:00,13.3,12.8,0.97,0.2,2.4299999999999997
768,2018-04-30 00:00:00,13.0,12.6,0.96,0.2,0.21000000000000002
769,2018-04-30 01:00:00,12.9,12.2,0.95,0.2,0.5900000000000001
770,2018-04-30 02:00:00,12.5,12.2,0.95,0.4,0.21000000000000002
771,2018-04-30 03:00:00,12.6,12.3,0.93,0.2,0.6
772,2018-04-30 04:00:00,12.6,12.3,0.93,1.2,0.2
773,2018-04-30 05:00:00,12.6,12.4,0.91,0.2,0.16999999999999998
774,2018-04-30 06:00:00,12.9,12.4,0.89,0.0,0.22000000000000003
775,2018-04-30 07:00:00,13.0,12.8,0.88,0.0,0.51
776,2018-04-30 08:00:00,13.1,12.8,0.9,0.0,0.22999999999999998
777,2018-04-30 09:00:00,13.1,12.8,0.89,0.0,0.09
778,2018-04-30 10:00:00,13.1,12.9,0.89,0.0,0.42000000000000004
779,2018-04-30 11:00:00,13.1,12.8,0.88,0.0,0.02
780,2018-04-30 12:00:00,13.0,12.6,0.88,0.0,0.07
781,2018-04-30 13:00:00,13.0,12.6,0.87,0.0,0.86
782,2018-04-30 14:00:00,12.9,12.7,0.85,0.0,0.07
783,2018-04-30 15:00:00,12.8,12.2,0.87,0.4,0.02
784,2018-04-30 16:00:00,12.3,12.0,0.88,2.8,0.41000000000000003
785,2018-04-30 17:00:00,12.2,11.9,0.89,2.0,0.17
